epochs,encoder_depth,lr,batch_size,l2_penalization
100,3,1e-05,2,1e-05
0.154143713103689,0.22004149730491918,0.8619309067726135,0.8926669359207153,0.8341442346572876,0.8490608334541321
0.153628120169325,0.21825183253774108,0.8644728064537048,0.8948363065719604,0.8254441618919373,0.8566215634346008
0.15149641808978098,0.22143502129054266,0.865070104598999,0.8958505988121033,0.8427290916442871,0.8390718102455139
0.152356929197516,0.2200584961634983,0.865362286567688,0.8949514627456665,0.8319107294082642,0.8505571484565735
0.15088655137510737,0.21939682706013425,0.867021381855011,0.8964443802833557,0.832736074924469,0.8526484966278076
0.1497073064688019,0.21827815603400166,0.8674086332321167,0.896821916103363,0.8236891627311707,0.86083984375
0.1486266106464166,0.22365375449751607,0.8676257729530334,0.8979870676994324,0.8543614745140076,0.833824872970581
0.14881203306213675,0.21996805948664486,0.8682568073272705,0.8978951573371887,0.824155330657959,0.8589248657226562
0.14816774697946017,0.21794134942400786,0.8679711222648621,0.8979523777961731,0.8375820517539978,0.8494943976402283
0.146495546082854,0.21260902054038727,0.8703191876411438,0.8988589644432068,0.8213188648223877,0.8593547344207764
0.14630939004052296,0.2238582827105549,0.8696509599685669,0.8993093967437744,0.8300111293792725,0.8513472676277161
0.14490828836798553,0.21689253450798182,0.8701542615890503,0.8991085290908813,0.8385044932365417,0.8517149686813354
0.1432492002619158,0.22535205353051424,0.8717852234840393,0.900509238243103,0.8295332193374634,0.8544348478317261
0.1436490467913316,0.2215384886561272,0.8731033205986023,0.9014137983322144,0.8323323726654053,0.8540770411491394
0.14173133309228533,0.22045256593102952,0.8737888336181641,0.9018915891647339,0.8414037823677063,0.8475552201271057
0.1405075385550274,0.21984165320463944,0.8744901418685913,0.9022571444511414,0.8173647522926331,0.8629845380783081
0.14083111229689516,0.22234441443288233,0.8749975562095642,0.9028948545455933,0.8344273567199707,0.8553630113601685
